agency	site_no	date	cfs	actual
USGS	09180500	2000-07-01	5620	A
USGS	09180500	2000-07-02	5250	A
USGS	09180500	2000-07-03	5020	A
USGS	09180500	2000-07-04	4760	A
USGS	09180500	2000-07-05	4380	A
USGS	09180500	2000-07-06	4350	A
USGS	09180500	2000-07-07	4050	A
USGS	09180500	2000-07-08	3760	A
USGS	09180500	2000-07-09	3610	A
USGS	09180500	2000-07-10	3950	A
USGS	09180500	2000-07-11	4250	A
USGS	09180500	2000-07-12	4060	A
USGS	09180500	2000-07-13	3800	A
USGS	09180500	2000-07-14	3580	A
USGS	09180500	2000-07-15	3410	A
USGS	09180500	2000-07-16	3260	A
USGS	09180500	2000-07-17	3460	A
USGS	09180500	2000-07-18	4000	A
USGS	09180500	2000-07-19	4330	A
USGS	09180500	2000-07-20	3970	A
USGS	09180500	2000-07-21	3510	A
USGS	09180500	2000-07-22	3140	A
USGS	09180500	2000-07-23	2980	A
USGS	09180500	2000-07-24	2850	A
USGS	09180500	2000-07-25	2820	A
USGS	09180500	2000-07-26	2850	A
USGS	09180500	2000-07-27	2890	A
USGS	09180500	2000-07-28	2870	A
USGS	09180500	2000-07-29	3060	A
USGS	09180500	2000-07-30	3060	A
USGS	09180500	2000-07-31	3080	A
USGS	09180500	2000-08-01	3040	A
USGS	09180500	2000-08-02	2950	A
USGS	09180500	2000-08-03	2800	A
USGS	09180500	2000-08-04	2740	A
USGS	09180500	2000-08-05	2890	A
USGS	09180500	2000-08-06	3120	A
USGS	09180500	2000-08-07	3190	A
USGS	09180500	2000-08-08	3160	A
USGS	09180500	2000-08-09	3060	A
USGS	09180500	2000-08-10	3000	A
USGS	09180500	2000-08-11	2970	A
USGS	09180500	2000-08-12	3070	A
USGS	09180500	2000-08-13	3130	A
USGS	09180500	2000-08-14	3300	A
USGS	09180500	2000-08-15	3410	A
USGS	09180500	2000-08-16	3380	A
USGS	09180500	2000-08-17	3380	A
USGS	09180500	2000-08-18	3470	A
USGS	09180500	2000-08-19	3730	A
USGS	09180500	2000-08-20	4100	A
USGS	09180500	2000-08-21	4210	A
USGS	09180500	2000-08-22	4400	A
USGS	09180500	2000-08-23	4290	A
USGS	09180500	2000-08-24	4040	A
USGS	09180500	2000-08-25	3810	A
USGS	09180500	2000-08-26	3700	A
USGS	09180500	2000-08-27	3660	A
USGS	09180500	2000-08-28	3930	A
USGS	09180500	2000-08-29	4100	A
USGS	09180500	2000-08-30	4240	A
USGS	09180500	2000-08-31	4590	A
USGS	09180500	2000-09-01	4720	A
USGS	09180500	2000-09-02	4470	A
USGS	09180500	2000-09-03	4170	A
USGS	09180500	2000-09-04	3950	A
USGS	09180500	2000-09-05	3860	A
USGS	09180500	2000-09-06	3860	A
USGS	09180500	2000-09-07	3830	A
USGS	09180500	2000-09-08	3880	A
USGS	09180500	2000-09-09	4080	A
USGS	09180500	2000-09-10	4100	A
USGS	09180500	2000-09-11	4060	A
USGS	09180500	2000-09-12	3860	A
USGS	09180500	2000-09-13	3660	A
USGS	09180500	2000-09-14	3470	A
USGS	09180500	2000-09-15	3320	A
USGS	09180500	2000-09-16	3250	A
USGS	09180500	2000-09-17	3190	A
USGS	09180500	2000-09-18	3180	A
USGS	09180500	2000-09-19	3380	A
USGS	09180500	2000-09-20	3430	A
USGS	09180500	2000-09-21	3390	A
USGS	09180500	2000-09-22	3530	A
USGS	09180500	2000-09-23	3700	A
USGS	09180500	2000-09-24	4060	A
USGS	09180500	2000-09-25	4000	A
USGS	09180500	2000-09-26	3880	A
USGS	09180500	2000-09-27	3820	A
USGS	09180500	2000-09-28	3740	A
USGS	09180500	2000-09-29	3420	A
USGS	09180500	2000-09-30	3400	A
USGS	09180500	2000-10-01	3440	A
USGS	09180500	2000-10-02	3350	A
USGS	09180500	2000-10-03	3280	A
USGS	09180500	2000-10-04	3140	A
USGS	09180500	2000-10-05	3040	A
USGS	09180500	2000-10-06	3330	A
USGS	09180500	2000-10-07	3380	A
USGS	09180500	2000-10-08	3400	A
USGS	09180500	2000-10-09	3340	A
USGS	09180500	2000-10-10	3290	A
USGS	09180500	2000-10-11	3340	A
USGS	09180500	2000-10-12	3450	A
USGS	09180500	2000-10-13	3530	A
USGS	09180500	2000-10-14	3590	A
USGS	09180500	2000-10-15	3620	A
USGS	09180500	2000-10-16	3580	A
USGS	09180500	2000-10-17	3670	A
USGS	09180500	2000-10-18	3600	A
USGS	09180500	2000-10-19	3620	A
USGS	09180500	2000-10-20	3440	A
USGS	09180500	2000-10-21	3400	A
USGS	09180500	2000-10-22	3440	A
USGS	09180500	2000-10-23	3480	A
USGS	09180500	2000-10-24	3720	A
USGS	09180500	2000-10-25	3980	A
USGS	09180500	2000-10-26	4150	A
USGS	09180500	2000-10-27	3990	A
USGS	09180500	2000-10-28	3930	A
USGS	09180500	2000-10-29	3860	A
USGS	09180500	2000-10-30	3920	A
USGS	09180500	2000-10-31	4080	A
USGS	09180500	2000-11-01	4310	A
USGS	09180500	2000-11-02	4210	A
USGS	09180500	2000-11-03	3970	A
USGS	09180500	2000-11-04	4010	A
USGS	09180500	2000-11-05	3780	A
USGS	09180500	2000-11-06	3870	A
USGS	09180500	2000-11-07	4040	A
USGS	09180500	2000-11-08	3780	A
USGS	09180500	2000-11-09	3440	A
USGS	09180500	2000-11-10	3370	A
USGS	09180500	2000-11-11	3450	A
USGS	09180500	2000-11-12	3350	A
USGS	09180500	2000-11-13	3340	A
USGS	09180500	2000-11-14	3340	A
USGS	09180500	2000-11-15	3200	A
USGS	09180500	2000-11-16	3130	A
USGS	09180500	2000-11-17	3220	A
USGS	09180500	2000-11-18	3190	A
USGS	09180500	2000-11-19	3040	A
USGS	09180500	2000-11-20	3100	A
USGS	09180500	2000-11-21	3270	A
USGS	09180500	2000-11-22	3150	A
USGS	09180500	2000-11-23	3380	A
USGS	09180500	2000-11-24	3410	A
USGS	09180500	2000-11-25	3350	A
USGS	09180500	2000-11-26	3270	A
USGS	09180500	2000-11-27	3300	A
USGS	09180500	2000-11-28	3260	A
USGS	09180500	2000-11-29	3330	A
USGS	09180500	2000-11-30	3290	A
USGS	09180500	2000-12-01	3200	A
USGS	09180500	2000-12-02	3230	A
USGS	09180500	2000-12-03	3070	A
USGS	09180500	2000-12-04	3060	A
USGS	09180500	2000-12-05	3020	A
USGS	09180500	2000-12-06	3010	A
USGS	09180500	2000-12-07	2960	A
USGS	09180500	2000-12-08	3030	A
USGS	09180500	2000-12-09	3010	A
USGS	09180500	2000-12-10	3100	A
USGS	09180500	2000-12-11	3140	A
USGS	09180500	2000-12-12	3170	A
USGS	09180500	2000-12-13	3100	A
USGS	09180500	2000-12-14	3020	A
USGS	09180500	2000-12-15	3070	A
USGS	09180500	2000-12-16	3070	A
USGS	09180500	2000-12-17	3020	A
USGS	09180500	2000-12-18	2770	A
USGS	09180500	2000-12-19	2590	A
USGS	09180500	2000-12-20	2690	A
USGS	09180500	2000-12-21	2700	A:e
USGS	09180500	2000-12-22	2850	A:e
USGS	09180500	2000-12-23	2940	A
USGS	09180500	2000-12-24	2970	A
USGS	09180500	2000-12-25	3040	A
USGS	09180500	2000-12-26	2990	A
USGS	09180500	2000-12-27	2960	A
USGS	09180500	2000-12-28	2780	A
USGS	09180500	2000-12-29	2650	A
USGS	09180500	2000-12-30	2610	A
USGS	09180500	2000-12-31	2650	A
USGS	09180500	2001-01-01	2780	A
USGS	09180500	2001-01-02	2860	A
USGS	09180500	2001-01-03	2790	A
USGS	09180500	2001-01-04	2680	A
USGS	09180500	2001-01-05	2680	A:e
USGS	09180500	2001-01-06	2680	A
USGS	09180500	2001-01-07	2670	A
USGS	09180500	2001-01-08	2670	A:e
USGS	09180500	2001-01-09	2450	A:e
USGS	09180500	2001-01-10	2370	A
USGS	09180500	2001-01-11	2400	A
USGS	09180500	2001-01-12	2690	A
USGS	09180500	2001-01-13	2790	A
USGS	09180500	2001-01-14	2760	A
USGS	09180500	2001-01-15	2710	A
USGS	09180500	2001-01-16	2600	A
USGS	09180500	2001-01-17	2510	A:e
USGS	09180500	2001-01-18	2600	A:e
USGS	09180500	2001-01-19	2500	A:e
USGS	09180500	2001-01-20	2530	A:e
USGS	09180500	2001-01-21	2550	A:e
USGS	09180500	2001-01-22	2530	A:e
USGS	09180500	2001-01-23	2620	A:e
USGS	09180500	2001-01-24	2630	A
USGS	09180500	2001-01-25	2610	A
USGS	09180500	2001-01-26	2710	A
USGS	09180500	2001-01-27	2680	A
USGS	09180500	2001-01-28	2690	A
USGS	09180500	2001-01-29	2630	A
USGS	09180500	2001-01-30	2630	A
USGS	09180500	2001-01-31	2480	A
USGS	09180500	2001-02-01	2400	A:e
USGS	09180500	2001-02-02	2420	A:e
USGS	09180500	2001-02-03	2410	A
USGS	09180500	2001-02-04	2480	A
USGS	09180500	2001-02-05	2540	A
USGS	09180500	2001-02-06	2580	A
USGS	09180500	2001-02-07	2590	A
USGS	09180500	2001-02-08	2720	A
USGS	09180500	2001-02-09	2810	A
USGS	09180500	2001-02-10	2640	A
USGS	09180500	2001-02-11	2540	A
USGS	09180500	2001-02-12	2530	A
USGS	09180500	2001-02-13	2550	A
USGS	09180500	2001-02-14	2560	A
USGS	09180500	2001-02-15	2620	A
USGS	09180500	2001-02-16	2620	A
USGS	09180500	2001-02-17	2580	A
USGS	09180500	2001-02-18	2530	A
USGS	09180500	2001-02-19	2510	A
USGS	09180500	2001-02-20	2550	A
USGS	09180500	2001-02-21	2610	A
USGS	09180500	2001-02-22	2640	A
USGS	09180500	2001-02-23	2730	A
USGS	09180500	2001-02-24	2770	A
USGS	09180500	2001-02-25	2680	A
USGS	09180500	2001-02-26	2600	A
USGS	09180500	2001-02-27	2590	A
USGS	09180500	2001-02-28	2610	A
USGS	09180500	2001-03-01	2640	A
USGS	09180500	2001-03-02	2570	A
USGS	09180500	2001-03-03	2540	A
USGS	09180500	2001-03-04	2560	A
USGS	09180500	2001-03-05	2530	A
USGS	09180500	2001-03-06	2500	A
USGS	09180500	2001-03-07	2540	A
USGS	09180500	2001-03-08	2530	A
USGS	09180500	2001-03-09	2680	A
USGS	09180500	2001-03-10	2770	A
USGS	09180500	2001-03-11	3020	A
USGS	09180500	2001-03-12	3140	A
USGS	09180500	2001-03-13	3040	A
USGS	09180500	2001-03-14	2720	A
USGS	09180500	2001-03-15	2760	A
USGS	09180500	2001-03-16	2690	A
USGS	09180500	2001-03-17	2680	A
USGS	09180500	2001-03-18	2740	A
USGS	09180500	2001-03-19	2740	A
USGS	09180500	2001-03-20	2720	A
USGS	09180500	2001-03-21	2670	A
USGS	09180500	2001-03-22	2800	A
USGS	09180500	2001-03-23	2830	A
USGS	09180500	2001-03-24	3160	A
USGS	09180500	2001-03-25	3390	A
USGS	09180500	2001-03-26	3440	A
USGS	09180500	2001-03-27	3560	A
USGS	09180500	2001-03-28	3560	A
USGS	09180500	2001-03-29	3520	A
USGS	09180500	2001-03-30	3420	A
USGS	09180500	2001-03-31	3250	A
USGS	09180500	2001-04-01	3130	A
USGS	09180500	2001-04-02	3140	A
USGS	09180500	2001-04-03	3090	A
USGS	09180500	2001-04-04	3350	A
USGS	09180500	2001-04-05	3590	A
USGS	09180500	2001-04-06	3980	A
USGS	09180500	2001-04-07	4040	A
USGS	09180500	2001-04-08	3950	A
USGS	09180500	2001-04-09	3860	A
USGS	09180500	2001-04-10	3630	A
USGS	09180500	2001-04-11	3400	A
USGS	09180500	2001-04-12	3390	A
USGS	09180500	2001-04-13	3390	A
USGS	09180500	2001-04-14	3420	A
USGS	09180500	2001-04-15	3190	A
USGS	09180500	2001-04-16	2970	A
USGS	09180500	2001-04-17	3170	A
USGS	09180500	2001-04-18	3650	A
USGS	09180500	2001-04-19	4030	A
USGS	09180500	2001-04-20	4600	A
USGS	09180500	2001-04-21	5150	A
USGS	09180500	2001-04-22	5300	A
USGS	09180500	2001-04-23	4750	A
USGS	09180500	2001-04-24	4260	A
USGS	09180500	2001-04-25	3850	A
USGS	09180500	2001-04-26	3620	A
USGS	09180500	2001-04-27	3860	A
USGS	09180500	2001-04-28	4630	A
USGS	09180500	2001-04-29	5930	A
USGS	09180500	2001-04-30	6990	A
USGS	09180500	2001-05-01	7200	A
USGS	09180500	2001-05-02	7470	A
USGS	09180500	2001-05-03	8350	A
USGS	09180500	2001-05-04	8720	A
USGS	09180500	2001-05-05	7910	A
USGS	09180500	2001-05-06	7480	A
USGS	09180500	2001-05-07	7190	A
USGS	09180500	2001-05-08	6670	A
USGS	09180500	2001-05-09	6130	A
USGS	09180500	2001-05-10	5920	A
USGS	09180500	2001-05-11	6390	A
USGS	09180500	2001-05-12	6880	A
USGS	09180500	2001-05-13	7870	A
USGS	09180500	2001-05-14	9190	A
USGS	09180500	2001-05-15	11100	A
USGS	09180500	2001-05-16	12200	A
USGS	09180500	2001-05-17	12900	A
USGS	09180500	2001-05-18	13700	A
USGS	09180500	2001-05-19	13700	A
USGS	09180500	2001-05-20	13600	A
USGS	09180500	2001-05-21	13500	A
USGS	09180500	2001-05-22	12800	A
USGS	09180500	2001-05-23	10900	A
USGS	09180500	2001-05-24	9810	A
USGS	09180500	2001-05-25	9990	A
USGS	09180500	2001-05-26	10700	A
USGS	09180500	2001-05-27	11000	A
USGS	09180500	2001-05-28	10800	A
USGS	09180500	2001-05-29	11200	A
USGS	09180500	2001-05-30	11300	A
USGS	09180500	2001-05-31	10600	A
USGS	09180500	2001-06-01	10600	A
USGS	09180500	2001-06-02	10600	A
USGS	09180500	2001-06-03	10900	A
USGS	09180500	2001-06-04	10900	A
USGS	09180500	2001-06-05	10100	A
USGS	09180500	2001-06-06	8750	A
USGS	09180500	2001-06-07	7800	A
USGS	09180500	2001-06-08	7900	A
USGS	09180500	2001-06-09	8250	A
USGS	09180500	2001-06-10	8220	A
USGS	09180500	2001-06-11	8330	A
USGS	09180500	2001-06-12	8110	A
USGS	09180500	2001-06-13	7690	A
USGS	09180500	2001-06-14	7230	A
USGS	09180500	2001-06-15	7070	A
USGS	09180500	2001-06-16	6000	A
USGS	09180500	2001-06-17	5300	A
USGS	09180500	2001-06-18	4930	A
USGS	09180500	2001-06-19	4890	A
USGS	09180500	2001-06-20	4840	A
USGS	09180500	2001-06-21	4790	A
USGS	09180500	2001-06-22	4730	A
USGS	09180500	2001-06-23	4710	A
USGS	09180500	2001-06-24	4670	A
USGS	09180500	2001-06-25	4480	A
USGS	09180500	2001-06-26	4520	A
USGS	09180500	2001-06-27	4610	A
USGS	09180500	2001-06-28	4900	A
USGS	09180500	2001-06-29	4960	A
USGS	09180500	2001-06-30	4360	A
USGS	09180500	2001-07-01	4070	A
USGS	09180500	2001-07-02	3910	A
USGS	09180500	2001-07-03	3810	A
USGS	09180500	2001-07-04	3600	A
USGS	09180500	2001-07-05	3400	A
USGS	09180500	2001-07-06	3310	A
USGS	09180500	2001-07-07	3200	A
USGS	09180500	2001-07-08	3230	A
USGS	09180500	2001-07-09	3320	A
USGS	09180500	2001-07-10	3370	A
USGS	09180500	2001-07-11	4350	A
USGS	09180500	2001-07-12	3990	A
USGS	09180500	2001-07-13	3690	A
USGS	09180500	2001-07-14	3580	A
USGS	09180500	2001-07-15	4390	A
USGS	09180500	2001-07-16	5350	A
USGS	09180500	2001-07-17	5220	A
USGS	09180500	2001-07-18	4620	A
USGS	09180500	2001-07-19	3950	A
USGS	09180500	2001-07-20	3430	A
USGS	09180500	2001-07-21	3170	A
USGS	09180500	2001-07-22	2970	A
USGS	09180500	2001-07-23	2750	A
USGS	09180500	2001-07-24	2570	A
USGS	09180500	2001-07-25	2540	A
USGS	09180500	2001-07-26	2530	A
USGS	09180500	2001-07-27	2770	A
USGS	09180500	2001-07-28	2910	A
USGS	09180500	2001-07-29	2950	A
USGS	09180500	2001-07-30	2810	A
USGS	09180500	2001-07-31	2700	A
USGS	09180500	2001-08-01	2730	A
USGS	09180500	2001-08-02	2860	A
USGS	09180500	2001-08-03	3050	A
USGS	09180500	2001-08-04	3670	A
USGS	09180500	2001-08-05	3660	A
USGS	09180500	2001-08-06	3730	A
USGS	09180500	2001-08-07	3500	A
USGS	09180500	2001-08-08	3630	A
USGS	09180500	2001-08-09	4490	A
USGS	09180500	2001-08-10	4570	A
USGS	09180500	2001-08-11	4590	A
USGS	09180500	2001-08-12	4030	A
USGS	09180500	2001-08-13	3710	A
USGS	09180500	2001-08-14	3670	A
USGS	09180500	2001-08-15	4160	A
USGS	09180500	2001-08-16	4320	A
USGS	09180500	2001-08-17	4400	A
USGS	09180500	2001-08-18	4000	A
USGS	09180500	2001-08-19	3740	A
USGS	09180500	2001-08-20	3520	A
USGS	09180500	2001-08-21	3470	A
USGS	09180500	2001-08-22	4200	A
USGS	09180500	2001-08-23	4770	A
USGS	09180500	2001-08-24	4750	A
USGS	09180500	2001-08-25	4470	A
USGS	09180500	2001-08-26	4180	A
USGS	09180500	2001-08-27	3950	A
USGS	09180500	2001-08-28	3740	A
USGS	09180500	2001-08-29	3510	A
USGS	09180500	2001-08-30	3360	A
USGS	09180500	2001-08-31	3370	A
USGS	09180500	2001-09-01	3660	A
USGS	09180500	2001-09-02	3790	A
USGS	09180500	2001-09-03	3810	A
USGS	09180500	2001-09-04	3690	A
USGS	09180500	2001-09-05	3570	A
USGS	09180500	2001-09-06	3470	A
USGS	09180500	2001-09-07	3410	A
USGS	09180500	2001-09-08	3370	A
USGS	09180500	2001-09-09	3480	A
USGS	09180500	2001-09-10	3700	A
USGS	09180500	2001-09-11	3780	A
USGS	09180500	2001-09-12	3780	A
USGS	09180500	2001-09-13	3810	A
USGS	09180500	2001-09-14	4050	A
USGS	09180500	2001-09-15	3940	A
USGS	09180500	2001-09-16	3770	A
USGS	09180500	2001-09-17	3650	A
USGS	09180500	2001-09-18	3950	A
USGS	09180500	2001-09-19	3960	A
USGS	09180500	2001-09-20	4040	A
USGS	09180500	2001-09-21	3960	A
USGS	09180500	2001-09-22	3810	A
USGS	09180500	2001-09-23	3600	A
USGS	09180500	2001-09-24	3430	A
USGS	09180500	2001-09-25	3400	A
USGS	09180500	2001-09-26	3260	A
USGS	09180500	2001-09-27	3120	A
USGS	09180500	2001-09-28	3070	A
USGS	09180500	2001-09-29	3030	A
USGS	09180500	2001-09-30	2980	A
USGS	09180500	2001-10-01	2930	A
USGS	09180500	2001-10-02	2870	A
USGS	09180500	2001-10-03	2830	A
USGS	09180500	2001-10-04	2800	A
USGS	09180500	2001-10-05	2830	A
USGS	09180500	2001-10-06	2770	A
USGS	09180500	2001-10-07	2700	A
USGS	09180500	2001-10-08	2770	A
USGS	09180500	2001-10-09	3430	A
USGS	09180500	2001-10-10	4560	A
USGS	09180500	2001-10-11	4120	A
USGS	09180500	2001-10-12	3900	A
USGS	09180500	2001-10-13	3890	A
USGS	09180500	2001-10-14	3890	A
USGS	09180500	2001-10-15	3890	A
USGS	09180500	2001-10-16	3910	A
USGS	09180500	2001-10-17	3750	A
USGS	09180500	2001-10-18	3690	A
USGS	09180500	2001-10-19	3620	A
USGS	09180500	2001-10-20	3460	A
USGS	09180500	2001-10-21	3420	A
USGS	09180500	2001-10-22	3400	A
USGS	09180500	2001-10-23	3420	A
USGS	09180500	2001-10-24	3380	A
USGS	09180500	2001-10-25	3380	A
USGS	09180500	2001-10-26	3390	A
USGS	09180500	2001-10-27	3450	A
USGS	09180500	2001-10-28	3390	A
USGS	09180500	2001-10-29	3330	A
USGS	09180500	2001-10-30	3310	A
USGS	09180500	2001-10-31	3300	A
USGS	09180500	2001-11-01	3390	A
USGS	09180500	2001-11-02	3760	A
USGS	09180500	2001-11-03	3680	A
USGS	09180500	2001-11-04	3460	A
USGS	09180500	2001-11-05	3350	A
USGS	09180500	2001-11-06	3400	A
USGS	09180500	2001-11-07	3400	A
USGS	09180500	2001-11-08	3380	A
USGS	09180500	2001-11-09	3470	A
USGS	09180500	2001-11-10	3690	A
USGS	09180500	2001-11-11	3400	A
USGS	09180500	2001-11-12	3270	A
USGS	09180500	2001-11-13	3180	A
USGS	09180500	2001-11-14	3190	A
USGS	09180500	2001-11-15	3160	A
USGS	09180500	2001-11-16	3110	A
USGS	09180500	2001-11-17	3160	A
USGS	09180500	2001-11-18	3130	A
USGS	09180500	2001-11-19	3040	A
USGS	09180500	2001-11-20	3000	A
USGS	09180500	2001-11-21	2980	A
USGS	09180500	2001-11-22	2940	A
USGS	09180500	2001-11-23	3050	A
USGS	09180500	2001-11-24	3220	A
USGS	09180500	2001-11-25	3220	A
USGS	09180500	2001-11-26	3200	A
USGS	09180500	2001-11-27	3200	A
USGS	09180500	2001-11-28	3090	A
USGS	09180500	2001-11-29	2920	A
USGS	09180500	2001-11-30	2820	A
USGS	09180500	2001-12-01	2650	A
USGS	09180500	2001-12-02	2760	A
USGS	09180500	2001-12-03	2960	A
USGS	09180500	2001-12-04	3010	A
USGS	09180500	2001-12-05	3030	A
USGS	09180500	2001-12-06	3030	A
USGS	09180500	2001-12-07	2890	A
USGS	09180500	2001-12-08	2820	A
USGS	09180500	2001-12-09	2820	A
USGS	09180500	2001-12-10	2660	A
USGS	09180500	2001-12-11	2590	A
USGS	09180500	2001-12-12	2730	A
USGS	09180500	2001-12-13	2800	A
USGS	09180500	2001-12-14	2670	A
USGS	09180500	2001-12-15	2600	A
USGS	09180500	2001-12-16	2500	A:e
USGS	09180500	2001-12-17	2540	A:e
USGS	09180500	2001-12-18	2500	A:e
USGS	09180500	2001-12-19	2460	A:e
USGS	09180500	2001-12-20	2430	A:e
USGS	09180500	2001-12-21	2400	A:e
USGS	09180500	2001-12-22	2370	A:e
USGS	09180500	2001-12-23	2340	A:e
USGS	09180500	2001-12-24	2300	A:e
USGS	09180500	2001-12-25	2260	A:e
USGS	09180500	2001-12-26	2200	A:e
USGS	09180500	2001-12-27	2230	A
USGS	09180500	2001-12-28	2340	A:e
USGS	09180500	2001-12-29	2450	A:e
USGS	09180500	2001-12-30	2570	A
USGS	09180500	2001-12-31	2740	A
USGS	09180500	2002-01-01	2800	A
USGS	09180500	2002-01-02	2750	A
USGS	09180500	2002-01-03	2650	A
USGS	09180500	2002-01-04	2450	A
USGS	09180500	2002-01-05	2370	A
USGS	09180500	2002-01-06	2380	A
USGS	09180500	2002-01-07	2630	A
USGS	09180500	2002-01-08	2750	A
USGS	09180500	2002-01-09	2810	A
USGS	09180500	2002-01-10	2790	A
USGS	09180500	2002-01-11	2770	A
USGS	09180500	2002-01-12	2730	A
USGS	09180500	2002-01-13	2610	A
USGS	09180500	2002-01-14	2540	A
USGS	09180500	2002-01-15	2500	A
USGS	09180500	2002-01-16	2400	A:e
USGS	09180500	2002-01-17	2370	A:e
USGS	09180500	2002-01-18	2370	A:e
USGS	09180500	2002-01-19	2270	A:e
USGS	09180500	2002-01-20	2300	A:e
USGS	09180500	2002-01-21	2350	A:e
USGS	09180500	2002-01-22	2350	A:e
USGS	09180500	2002-01-23	2300	A:e
USGS	09180500	2002-01-24	2270	A:e
USGS	09180500	2002-01-25	2240	A:e
USGS	09180500	2002-01-26	2210	A
USGS	09180500	2002-01-27	2120	A:e
USGS	09180500	2002-01-28	2700	A:e
USGS	09180500	2002-01-29	2760	A
USGS	09180500	2002-01-30	2650	A:e
USGS	09180500	2002-01-31	2600	A:e
USGS	09180500	2002-02-01	2540	A:e
USGS	09180500	2002-02-02	2470	A:e
USGS	09180500	2002-02-03	2450	A:e
USGS	09180500	2002-02-04	2400	A:e
USGS	09180500	2002-02-05	2340	A:e
USGS	09180500	2002-02-06	2280	A:e
USGS	09180500	2002-02-07	2220	A:e
USGS	09180500	2002-02-08	2200	A:e
USGS	09180500	2002-02-09	2230	A:e
USGS	09180500	2002-02-10	2260	A:e
USGS	09180500	2002-02-11	2290	A:e
USGS	09180500	2002-02-12	2320	A:e
USGS	09180500	2002-02-13	2350	A:e
USGS	09180500	2002-02-14	2370	A
USGS	09180500	2002-02-15	2490	A
USGS	09180500	2002-02-16	2480	A
USGS	09180500	2002-02-17	2620	A
USGS	09180500	2002-02-18	2570	A
USGS	09180500	2002-02-19	2530	A
USGS	09180500	2002-02-20	2620	A
USGS	09180500	2002-02-21	2590	A
USGS	09180500	2002-02-22	2530	A
USGS	09180500	2002-02-23	2450	A
USGS	09180500	2002-02-24	2410	A
USGS	09180500	2002-02-25	2440	A
USGS	09180500	2002-02-26	2420	A
USGS	09180500	2002-02-27	2320	A
USGS	09180500	2002-02-28	2150	A:e
USGS	09180500	2002-03-01	2260	A:e
USGS	09180500	2002-03-02	2300	A
USGS	09180500	2002-03-03	2320	A
USGS	09180500	2002-03-04	2270	A:e
USGS	09180500	2002-03-05	2150	A:e
USGS	09180500	2002-03-06	2200	A:e
USGS	09180500	2002-03-07	2360	A
USGS	09180500	2002-03-08	2490	A
USGS	09180500	2002-03-09	2610	A
USGS	09180500	2002-03-10	2580	A
USGS	09180500	2002-03-11	2250	A:e
USGS	09180500	2002-03-12	2420	A
USGS	09180500	2002-03-13	2510	A
USGS	09180500	2002-03-14	2490	A
USGS	09180500	2002-03-15	2920	A
USGS	09180500	2002-03-16	2650	A
USGS	09180500	2002-03-17	2500	A
USGS	09180500	2002-03-18	2420	A
USGS	09180500	2002-03-19	2380	A
USGS	09180500	2002-03-20	2330	A
USGS	09180500	2002-03-21	2310	A
USGS	09180500	2002-03-22	2390	A
USGS	09180500	2002-03-23	2560	A
USGS	09180500	2002-03-24	2690	A
USGS	09180500	2002-03-25	2760	A
USGS	09180500	2002-03-26	2710	A
USGS	09180500	2002-03-27	2780	A
USGS	09180500	2002-03-28	2680	A
USGS	09180500	2002-03-29	2570	A
USGS	09180500	2002-03-30	2590	A
USGS	09180500	2002-03-31	2720	A
USGS	09180500	2002-04-01	3090	A
USGS	09180500	2002-04-02	3390	A
USGS	09180500	2002-04-03	3330	A
USGS	09180500	2002-04-04	3400	A
USGS	09180500	2002-04-05	3470	A
USGS	09180500	2002-04-06	3800	A
USGS	09180500	2002-04-07	3900	A
USGS	09180500	2002-04-08	3670	A
USGS	09180500	2002-04-09	3460	A
USGS	09180500	2002-04-10	3200	A
USGS	09180500	2002-04-11	3160	A
USGS	09180500	2002-04-12	3490	A
USGS	09180500	2002-04-13	3630	A
USGS	09180500	2002-04-14	3230	A
USGS	09180500	2002-04-15	2900	A
USGS	09180500	2002-04-16	2940	A
USGS	09180500	2002-04-17	3300	A
USGS	09180500	2002-04-18	3220	A
USGS	09180500	2002-04-19	2820	A
USGS	09180500	2002-04-20	2420	A
USGS	09180500	2002-04-21	2160	A:e
USGS	09180500	2002-04-22	2300	A
USGS	09180500	2002-04-23	2360	A
USGS	09180500	2002-04-24	2160	A:e
USGS	09180500	2002-04-25	2160	A:e
USGS	09180500	2002-04-26	2160	A:e
USGS	09180500	2002-04-27	2380	A
USGS	09180500	2002-04-28	2590	A
USGS	09180500	2002-04-29	2630	A
USGS	09180500	2002-04-30	2410	A
USGS	09180500	2002-05-01	2150	A
USGS	09180500	2002-05-02	1920	A
USGS	09180500	2002-05-03	2230	A
USGS	09180500	2002-05-04	2400	A
USGS	09180500	2002-05-05	2180	A
USGS	09180500	2002-05-06	1880	A
USGS	09180500	2002-05-07	1960	A
USGS	09180500	2002-05-08	2270	A
USGS	09180500	2002-05-09	2720	A
USGS	09180500	2002-05-10	3010	A
USGS	09180500	2002-05-11	2620	A
USGS	09180500	2002-05-12	2370	A
USGS	09180500	2002-05-13	2270	A
USGS	09180500	2002-05-14	2260	A
USGS	09180500	2002-05-15	2200	A
USGS	09180500	2002-05-16	2170	A
USGS	09180500	2002-05-17	2470	A
USGS	09180500	2002-05-18	3000	A
USGS	09180500	2002-05-19	3130	A
USGS	09180500	2002-05-20	3240	A
USGS	09180500	2002-05-21	3730	A
USGS	09180500	2002-05-22	3850	A
USGS	09180500	2002-05-23	4100	A
